code,name,ects,link,professor,description
DH-500,Computational Social Media,4,https://edu.epfl.ch/studyplan/en/doctoral_school/digital-humanities/coursebook/computational-social-media-DH-500,Gatica-Perez Daniel,"The course integrates concepts from media studies, machine learning, multimedia, and network science to characterize social practices and analyze content in platforms like Twitter, Instagram, YouTube, and TikTok. Students will learn computational methods to understand phenomena in social media."
DH-404,Cultural data sculpting,5,https://edu.epfl.ch/studyplan/en/doctoral_school/digital-humanities/coursebook/cultural-data-sculpting-DH-404,Kenderdine Sarah Irene Brutton,This course will engage novel approaches for visualizing and interacting with cultural heritage archives in immersive virtual environments.
DH-411,Design research for digital innovation,5,https://edu.epfl.ch/studyplan/en/doctoral_school/digital-humanities/coursebook/design-research-for-digital-innovation-DH-411,Henchoz Nicolas,"How can we turn digital technologies and data into meaningful user experiences? How can we face societal issues raised by digital evolution? This course proposes an immersion in design research, user centered creativity and UX/UI psychology, through project based learning."
DH-401,Digital musicology,6,https://edu.epfl.ch/studyplan/en/doctoral_school/digital-humanities/coursebook/digital-musicology-DH-401,Rohrmeier Martin Alois,"This course will introduce students to the central topics in digital musicology and core theoretical approaches and methods. In the practical part, students will carry out a practical project."
DH-405,Foundations of digital humanities,6,https://edu.epfl.ch/studyplan/en/doctoral_school/digital-humanities/coursebook/foundations-of-digital-humanities-DH-405,Kaplan Frédéric,"This course gives an introduction to the fundamental concepts and methods of the Digital Humanities, both from a theoretical and applied point of view. The course introduces the Digital Humanities circle of processing and interpretation, from data acquisition to new understandings."
DH-412,History and the digital,5,https://edu.epfl.ch/studyplan/en/doctoral_school/digital-humanities/coursebook/history-and-the-digital-DH-412,Baudry Jérôme,"The course presents a number of computational approaches & tools that can be used to study history. Drawing on case studies from the history of science & technology, the course also offers students the opportunity to critically reflect on their own practices as digital humanists and data scientists."
DH-406,Machine learning for DH,4,https://edu.epfl.ch/studyplan/en/doctoral_school/digital-humanities/coursebook/machine-learning-for-dh-DH-406,Salzmann Mathieu,"This course aims to introduce the basic principles of machine learning in the context of the digital humanities. We will cover both supervised and unsupervised learning techniques, and study and implement methods to analyze diverse data types, such as images, music and social network data."
EE-627,Advanced lll-Nitride Semiconductor Devices,3,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/advanced-lll-nitride-semiconductor-devices-EE-627,"Grandjean Nicolas, Matioli Elison de Nazareth",Every 2 years
EE-712,Advanced microwaves for wireless communications,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/advanced-microwaves-for-wireless-communications-EE-712,Skrivervik Anja,Every 2 years
EE-708,Advanced topics in electromagnetic compatibility,2,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/advanced-topics-in-electromagnetic-compatibility-EE-708,Rachidi-Haeri Farhad,Every 2 years
EE-619,Advanced topics in network neuroscience,2,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/advanced-topics-in-network-neuroscience-EE-619,Amico Enrico,Every year
EE-608,Deep Learning For Natural Language Processing,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/deep-learning-for-natural-language-processing-EE-608,Henderson James,Every 2 years
EE-733,Design and Optimization of Internet-of-Things Systems,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/design-and-optimization-of-internet-of-things-systems-EE-733,"Atienza Alonso David, Burg Andreas Peter",Every 2 years
EE-719,Digital Speech and Audio Coding,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/digital-speech-and-audio-coding-EE-719,"Magimai Doss Mathew, Motlicek Petr",Every 2 years
ENG-704,EECS Seminar: Advanced Topics in Machine Learning,2,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/eecs-seminar-advanced-topics-in-machine-learning-ENG-704,"Bosselut Antoine, Cevher Volkan, Faltings Boi, Flammarion Nicolas Henri Bernard, Frossard Pascal, West Robert",Every year
EE-612,Fundamentals in statistical pattern recognition,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/fundamentals-in-statistical-pattern-recognition-EE-612,"Anjos André, Canévet Olivier, Marcel Sébastien",Every 2 years
EE-626,Graph representations for biology and medicine,2,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/graph-representations-for-biology-and-medicine-EE-626,Thanou Ntorina,Every year
EE-724,Human language technology: applications to information access,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/human-language-technology-applications-to-information-access-EE-724,Popescu-Belis Andrei,Every 2 years
EE-611,Linear system theory,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/linear-system-theory-EE-611,Müllhaupt Philippe,Every 2 years
EE-613,Machine Learning for Engineers,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/machine-learning-for-engineers-EE-613,"Calinon Sylvain, Canévet Olivier, Odobez Jean-Marc, Villamizar Michael",Every 2 years
EE-735,Online learning in games,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/online-learning-in-games-EE-735,Cevher Volkan,Every 2 years
EE-736,Optimal Control for Dynamic Systems,3,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/optimal-control-for-dynamic-systems-EE-736,"Faulwasser Timm, Jiang Yuning",Every 2 years
EE-623,Perception and learning from multimodal sensors,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/perception-and-learning-from-multimodal-sensors-EE-623,Odobez Jean-Marc,Every 2 years
EE-625(a),Research seminars in Electrical Engineering - FALL,1,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/research-seminars-in-electrical-engineering-fall-EE-625-A,"Choo Kyojin, Yee Wei Liang Daryl",Every year
EE-625(b),Research seminars in Electrical Engineering - SPRING,1,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/research-seminars-in-electrical-engineering-spring-EE-625-B,"Choo Kyojin, Yee Wei Liang Daryl",Every year
EE-600,Usability engineering,3,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/usability-engineering-EE-600,"Carrara Sandro, Lang Virginia, Stradolini Francesca",Every year
PHYS-719,Advanced biomedical imaging methods and instrumentation,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/advanced-biomedical-imaging-methods-and-instrumentation-PHYS-719,"Hyacinthe Jean-Noël, Mishkovsky Mor-Miri",Every year
MICRO-632,Advanced micro-/nano- manufacturing,2,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/advanced-micro-nano-manufacturing-MICRO-632,,Every year
MICRO-614,Electrochemical nano-bio-sensing and bio/CMOS interfaces,1,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/electrochemical-nano-bio-sensing-and-bio-cmos-interfaces-MICRO-614,Carrara Sandro,Every year
MICRO-617,Energy Autonomous Wireless Smart Systems,3,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/energy-autonomous-wireless-smart-systems-MICRO-617,"Burg Andreas Peter, Dehollain Catherine, Maloberti Franco, Skrivervik Anja",Every 2 years
PHYS-754,Lecture series on scientific machine learning,2,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/lecture-series-on-scientific-machine-learning-PHYS-754,"Bitbol Anne-Florence Raphaëlle, Carleo Giuseppe, Ceriotti Michele, Harvey David Richard, Mathis Alexander, Schwaller Philippe, Zdeborová Lenka",Every 2 years
MICRO-611,Nanoscale MOSFETs and beyond CMOS devices,1,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/nanoscale-mosfets-and-beyond-cmos-devices-MICRO-611,"Ionescu Mihai Adrian, Zota Cezar",Every 2 years
MATH-611,Scientific programming for Engineers,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/scientific-programming-for-engineers-MATH-611,Anciaux Guillaume,Every year
PHYS-642,Statistical physics for optimization & learning,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/statistical-physics-for-optimization-learning-PHYS-642,"Krzakala Florent Gérard, Loureiro Bruno, Saglietti Luca, Zdeborová Lenka",Every 2 years
EE-603,Transient and dynamic analysis of electric power systems,3,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/transient-and-dynamic-analysis-of-electric-power-systems-EE-603,"Cherkaoui Sidi-Rachid, Rachidi-Haeri Farhad",Every 2 years
EE-805,Fundamentals of Image Analysis,2,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/fundamentals-of-image-analysis-EE-805,"Andò Edward Carlo Giorgio, Sage Daniel, Unser Michaël",Every year
EE-566,Adaptation and learning,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/adaptation-and-learning-EE-566,Sayed Ali H.,"In this course, students learn to design and master algorithms and core concepts related to inference and learning from data and the foundations of adaptation and learning theories with applications."
COM-417,Advanced probability and applications,8,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/advanced-probability-and-applications-COM-417,Shkel Yanina Yurina,"In this course, various aspects of probability theory are considered. The first part is devoted to the main theorems in the field (law of large numbers, central limit theorem, concentration inequalities), while the second part focuses on the theory of martingales in discrete time."
CS-401,Applied data analysis,8,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/applied-data-analysis-CS-401,Brbic Maria,"This course teaches the basic techniques, methodologies, and practical skills required to draw meaningful insights from a variety of data, with the help of the most acclaimed software tools in the data science world (pandas, scikit-learn, Spark, etc.)"
BIO-410,Bioimage informatics,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/bioimage-informatics-BIO-410,"Sage Daniel, Seitz Arne","The course provides a comprehensive overview of methods, algorithms, and computer tools used in bioimage analysis. It exposes fundamental concepts and practical computer solutions to extract quantitative information from multidimensional images, both using engineering methods and deep learning."
NX-465,Computational neurosciences: neuronal dynamics,5,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/computational-neurosciences-neuronal-dynamics-NX-465,Gerstner Wulfram,In this course we study mathematical models of neurons and neuronal networks in the context of biology and establish links to models of cognition. The focus is on brain dynamics approximated by deterministic or stochastic differential equations.
DH-500,Computational Social Media,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/computational-social-media-DH-500,Gatica-Perez Daniel,"The course integrates concepts from media studies, machine learning, multimedia, and network science to characterize social practices and analyze content in platforms like Twitter, Instagram, YouTube, and TikTok. Students will learn computational methods to understand phenomena in social media."
COM-480,Data visualization,6,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/data-visualization-COM-480,Vuillon Laurent Gilles Marie,"Understanding why and how to present complex data interactively in an effective manner has become a crucial skill for any data scientist. In this course, you will learn how to design, judge, build and present your own interactive data visualizations."
EE-559,Deep learning,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/deep-learning-EE-559,Cavallaro Andrea,"This course explores how to design reliable discriminative and generative neural networks, the ethics of data acquisition and model deployment, as well as modern multi-modal models."
CS-456,Deep reinforcement learning,6,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/deep-reinforcement-learning-CS-456,Gulcehre Caglar,"This course provides an overview and introduces modern methods for reinforcement learning (RL.) The course starts with the fundamentals of RL, such as Q-learning, and delves into commonly used approaches, like PPO and DQN. The course will introduce students to practical applications of RL."
PHYS-438,Fundamentals of biomedical imaging,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/fundamentals-of-biomedical-imaging-PHYS-438,Gruetter Rolf,"The goal of this course is to illustrate how modern principles of basic science approaches are integrated into the major biomedical imaging modalities of importance to biology and medicine, with an emphasis on those of interest to in vivo."
CS-433,Machine learning,8,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/machine-learning-CS-433,"Flammarion Nicolas Henri Bernard, Jaggi Martin","Machine learning methods are becoming increasingly central in many sciences and applications. In this course, fundamental principles and methods of machine learning will be introduced, analyzed and practically implemented."
COM-516,Markov chains and algorithmic applications,6,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/markov-chains-and-algorithmic-applications-COM-516,,"The study of random walks finds many applications in computer science and communications. The goal of the course is to get familiar with the theory of random walks, and to get an overview of some applications of this theory to problems of interest in communications, computer and network science."
EE-556,Mathematics of data: from theory to computation,6,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/mathematics-of-data-from-theory-to-computation-EE-556,Cevher Volkan,"This course provides an overview of key advances in continuous optimization and statistical analysis for machine learning. We review recent learning formulations and models as well as their guarantees, describe scalable solution techniques and algorithms, and illustrate the trade-offs involved."
COM-512,Networks out of control,6,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/networks-out-of-control-COM-512,,"The goal of this class is to acquire mathematical tools and engineering insight about networks whose structure is random, as well as learning and control techniques applicable to such network data."
CS-439,Optimization for machine learning,8,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/optimization-for-machine-learning-CS-439,Flammarion Nicolas Henri Bernard,"This course teaches an overview of modern optimization methods, for applications in machine learning and data science. In particular, scalability of algorithms to large datasets will be discussed in theory and in implementation."
MATH-412,Statistical machine learning,5,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/statistical-machine-learning-MATH-412,"Obozinski Guillaume Romain, Zemel Yoav",A course on statistical machine learning for supervised and unsupervised learning
MATH-413,Statistics for data science,8,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/statistics-for-data-science-MATH-413,"Chandak Rajita Ramesh, Limnios Myrto","Statistics lies at the foundation of data science, providing a unifying theoretical and methodological backbone for the diverse tasks enountered in this emerging field. This course rigorously develops the key notions and methods of statistics, with an emphasis on concepts rather than techniques."
BIO-449,Understanding statistics and experimental design,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/understanding-statistics-and-experimental-design-BIO-449,,This course is neither an introduction to the mathematics of statistics nor an introduction to a statistics program such as R. The aim of the course is to understand statistics from its experimental design and to avoid common pitfalls of statistical reasoning. There is space to discuss ongoing work.
EE-442,Wireless receivers: algorithms and architectures,4,https://edu.epfl.ch/studyplan/en/doctoral_school/electrical-engineering/coursebook/wireless-receivers-algorithms-and-architectures-EE-442,Burg Andreas Peter,"The students will learn about the basic principles of wireless communication systems, including transmission and modulation schemes as well as the basic components and algorithms of a wireless receiver. They develop an understanding for the wireless channel and system performance and limitations."
ENG-618,Biomass conversion,2,https://edu.epfl.ch/studyplan/en/doctoral_school/energy/coursebook/biomass-conversion-ENG-618,"Maréchal François, Viana Ensinas Adriano",Every year
ENG-601,Digitalization in electricity systems,2,https://edu.epfl.ch/studyplan/en/doctoral_school/energy/coursebook/digitalization-in-electricity-systems-ENG-601,Heymann Fabian,Every year
ENG-634,Field-Based Insights into the Implementation of Renewable Energies (Summer School Mont-Soleil),2,https://edu.epfl.ch/studyplan/en/doctoral_school/energy/coursebook/field-based-insights-into-the-implementation-of-renewable-energies-summer-school-mont-soleil-ENG-634,"Dujic Drazen, Paolone Mario, Rufer Alfred",Every year
PHYS-600,"Frederic Joliot/Otto Hahn Summer School on nuclear reactors Physics, fuels and systems",3,https://edu.epfl.ch/studyplan/en/doctoral_school/energy/coursebook/frederic-joliot-otto-hahn-summer-school-on-nuclear-reactors-physics-fuels-and-systems-PHYS-600,Pautz Andreas,Every year
ME-602,"Modelling, optimisation, design and analysis of integrated energy systems",2,https://edu.epfl.ch/studyplan/en/doctoral_school/energy/coursebook/modelling-optimisation-design-and-analysis-of-integrated-energy-systems-ME-602,Maréchal François,Every year
ENG-612,Power electronics for renewable applications,3,https://edu.epfl.ch/studyplan/en/doctoral_school/energy/coursebook/power-electronics-for-renewable-applications-ENG-612,"Cervone Andrea, Dujic Drazen",Every year
EE-607,Advanced Methods for Model Identification,4,https://edu.epfl.ch/studyplan/en/doctoral_school/energy/coursebook/advanced-methods-for-model-identification-EE-607,"Frigo Guglielmo, Paolone Mario",Every year
ENG-606(a),Design of experiments (a) - Fall semester,4,https://edu.epfl.ch/studyplan/en/doctoral_school/energy/coursebook/design-of-experiments-a-fall-semester-ENG-606-A,Fuerbringer Jean-Marie,The course teaches the acquisition of a methodology of designing experiments for optimal quality of the results and of the number of experiments.
ENV-510,Life cycle assessment in energy systems,3,https://edu.epfl.ch/studyplan/en/doctoral_school/energy/coursebook/life-cycle-assessment-in-energy-systems-ENV-510,Margni Manuele Domenico,"This course will introduce students to the Life Cycle Assessment (LCA) as a holistic approach to evaluate, among others, energy conversion technologies throughout their entire value chain, and across multiple environmental problems beyond climate change."
FIN-701,Asset pricing,3,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/asset-pricing-FIN-701,Bretscher Lorenzo,Every year
FIN-622,Big Data and Machine Learning for Financial Economics,3,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/big-data-and-machine-learning-for-financial-economics-FIN-622,Malamud Semyon,"This class is an introduction to Machine Learning and High Dimensional Statistics in Finance. We start with purely empirical approach, focusing first on high dimensional regressions then moving to kernel methods and deep learning, and then study equilibrium models."
FIN-615,Dynamic Asset Pricing,3,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/dynamic-asset-pricing-FIN-615,Hugonnier Julien,Every year
FIN-607,Empirical Asset Pricing,3,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/empirical-asset-pricing-FIN-607,Goyal Amit,Every year
FIN-617,Empirical Corporate Finance,2,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/empirical-corporate-finance-FIN-617,Schuerhoff Norman,Every year
FIN-619,Financial Econometrics and Machine Learning,3,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/financial-econometrics-and-machine-learning-FIN-619,"Jondeau Eric, Rockinger Michael","This course consists of three parts: an introduction to financial time series data characteristics and analysis, a discussion on econometrics techniques (eg, GARCH models, cointegration, extreme values, truncation), and an exploration of machine learning tools, including Natural Language Processing."
FIN-618,Financial Econometrics II,3,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/financial-econometrics-ii-FIN-618,"Fuster Andreas, Nikolov Boris",Every year
FIN-620,Game Theory,3,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/game-theory-FIN-620,Dimopoulos Theodosios,"Game theory deals with multiperson strategic decision making. Major fields of Economics, such as Microeconomics, Corporate Finance, Market Microstructure, Monetary Economics, Industrial Organization, International Trade Theory all build on game theoretic foundations."
FIN-608,Information and Asset Pricing,3,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/information-and-asset-pricing-FIN-608,Collin Dufresne Pierre,Every year
FIN-610,International Finance,3,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/international-finance-FIN-610,Hau Harald,Every year
FIN-601,Theoretical corporate finance,3,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/theoretical-corporate-finance-FIN-601,"Celentano Francesco, Morellec Erwan",Every year
FIN-415,Probability and stochastic calculus,6,https://edu.epfl.ch/studyplan/en/doctoral_school/finance/coursebook/probability-and-stochastic-calculus-FIN-415,Perazzi Elena,"This course gives an introduction to probability theory and stochastic calculus in discrete and continuous time. The fundamental notions and techniques introduced in this course have many applications in finance, for example for option pricing, risk management and optimal portfolio choice."
LEARN-610,Introduction to Methods in Learning Sciences 1,2,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/introduction-to-methods-in-learning-sciences-1-LEARN-610,"Dillenbourg Pierre, Kapur Manu",Every year
LEARN-611,Introduction to Methods in Learning Sciences 2,2,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/introduction-to-methods-in-learning-sciences-2-LEARN-611,"Dillenbourg Pierre, Kapur Manu",Every year
LEARN-701,JDPLS Summer school,1,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/jdpls-summer-school-LEARN-701,"Dillenbourg Pierre, Kapur Manu",Every year
LEARN-700,JDPLS Winter school,1,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/jdpls-winter-school-LEARN-700,"Dillenbourg Pierre, Kapur Manu",Every year
LEARN-600,Theoretical Foundations of Learning Sciences 1,2,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/theoretical-foundations-of-learning-sciences-1-LEARN-600,"Dillenbourg Pierre, Kapur Manu",Every year
LEARN-601,Theoretical Foundations of Learning Sciences 2,2,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/theoretical-foundations-of-learning-sciences-2-LEARN-601,"Dillenbourg Pierre, Kapur Manu",Every year
CS-727,Topics in Computational Social Science (TopiCSS),2,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/topics-in-computational-social-science-topicss-CS-727,West Robert,
CS-702,Topics in Machine Learning for Education,2,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/topics-in-machine-learning-for-education-CS-702,Käser Jacober Tanja Christina,
CS-401,Applied data analysis,8,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/applied-data-analysis-CS-401,Brbic Maria,"This course teaches the basic techniques, methodologies, and practical skills required to draw meaningful insights from a variety of data, with the help of the most acclaimed software tools in the data science world (pandas, scikit-learn, Spark, etc.)"
DH-500,Computational Social Media,4,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/computational-social-media-DH-500,Gatica-Perez Daniel,"The course integrates concepts from media studies, machine learning, multimedia, and network science to characterize social practices and analyze content in platforms like Twitter, Instagram, YouTube, and TikTok. Students will learn computational methods to understand phenomena in social media."
COM-480,Data visualization,6,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/data-visualization-COM-480,Vuillon Laurent Gilles Marie,"Understanding why and how to present complex data interactively in an effective manner has become a crucial skill for any data scientist. In this course, you will learn how to design, judge, build and present your own interactive data visualizations."
EE-559,Deep learning,4,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/deep-learning-EE-559,Cavallaro Andrea,"This course explores how to design reliable discriminative and generative neural networks, the ethics of data acquisition and model deployment, as well as modern multi-modal models."
CS-411,Digital education,6,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/digital-education-CS-411,"Dillenbourg Pierre, Jermann Patrick",This course addresses the relationship between specific technological features and the learners' cognitive processes. It also covers the methods and results of empirical studies: do student actually learn due to technologies? I will be given twice in 2025 (Spring + Fall)
CS-423,Distributed information systems,6,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/distributed-information-systems-CS-423,Aberer Karl,"This course introduces the foundations of information retrieval, data mining and knowledge bases, which constitute the foundations of today's Web-based distributed information systems."
DH-405,Foundations of digital humanities,6,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/foundations-of-digital-humanities-DH-405,Kaplan Frédéric,"This course gives an introduction to the fundamental concepts and methods of the Digital Humanities, both from a theoretical and applied point of view. The course introduces the Digital Humanities circle of processing and interpretation, from data acquisition to new understandings."
HUM-432,How people learn: Designing Learning Tools I,3,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/how-people-learn-designing-learning-tools-i-HUM-432,"Kotluk Nihat, Tormey Roland John",The students will understand the cognitive and social factors which affect learning - particularly in science and engineering. They will be able to use social research techniques as part of the design process to understand end users.
HUM-433,How people learn: Designing Learning Tools II,3,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/how-people-learn-designing-learning-tools-ii-HUM-433,"Kotluk Nihat, Tormey Roland John",The students will understand the cognitive and social factors which affect learning - particularly in science and engineering. They will be able to use social research techniques as part of the design process to understand end users.
CS-213,Human computer interaction,5,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/human-computer-interaction-CS-213,Dillenbourg Pierre,La discipline de l'Interaction Homme-Machine (ou HCI : Human-Computer Interaction) vise à systématiquement placer le facteur humain dans la conception de systèmes interactifs.
COM-402,Information security and privacy,8,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/information-security-and-privacy-COM-402,Payer Mathias Josef,This course provides an overview of information security and privacy topics. It introduces students to the knowledge and tools they will need to deal with the security/privacy challenges they are likely to encounter in today's world. The tools are illustrated with relevant applications.
CS-430,Intelligent agents,6,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/intelligent-agents-CS-430,Faltings Boi,"Software agents are widely used to control physical, economic and financial processes. The course presents practical methods for implementing software agents and multi-agent systems, supported by programming exercises, and the theoretical underpinnings including computational game theory."
CS-431,Introduction to natural language processing,6,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/introduction-to-natural-language-processing-CS-431,"Bosselut Antoine, Chappelier Jean-Cédric, Rajman Martin","The objective of this course is to present the main models, formalisms and algorithms necessary for the development of applications in the field of natural language information processing. The concepts introduced during the lectures will be applied during practical sessions."
CS-433,Machine learning,8,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/machine-learning-CS-433,"Flammarion Nicolas Henri Bernard, Jaggi Martin","Machine learning methods are becoming increasingly central in many sciences and applications. In this course, fundamental principles and methods of machine learning will be introduced, analyzed and practically implemented."
CS-421,Machine learning for behavioral data,6,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/machine-learning-for-behavioral-data-CS-421,Käser Jacober Tanja Christina,"Computer environments such as educational games, interactive simulations, and web services provide large amounts of data, which can be analyzed and serve as a basis for adaptation. This course will cover the core methods of user modeling and personalization, with a focus on educational data."
DH-406,Machine learning for DH,4,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/machine-learning-for-dh-DH-406,Salzmann Mathieu,"This course aims to introduce the basic principles of machine learning in the context of the digital humanities. We will cover both supervised and unsupervised learning techniques, and study and implement methods to analyze diverse data types, such as images, music and social network data."
CS-444,Virtual reality,6,https://edu.epfl.ch/studyplan/en/doctoral_school/joint-epfl-eth-zurich-doctoral-program-in-the-learning-sciences/coursebook/virtual-reality-CS-444,Boulic Ronan,The goal of VR is to embed the users in a potentially complex virtual environment while ensuring that they are able to react as if this environment were real. The course provides a human perception-action background and describes the key programming techniques for achieving efficient VR applications
