code,name,ects,link,professor,description
ME-444,Hydrodynamics,5,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/hydrodynamics-ME-444,Gallaire François,"Nondimensionalized Navier-Stokes equations result in a great variety of models (Stokes, Lubrication, Euler, Potential) depending on the Reynolds number. The concept of boundary layer enables us then to identify the different components of the hydrodynamic drag. Wave drag is finally introduced."
ME-466,Instability,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/instability-ME-466,Gallaire François,This course focuses on the physical mechanisms at the origin of the transition of a flow from laminar to turbulent using the hydrodynamic instability theory.
ME-413,Introduction to additive manufacturing,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/introduction-to-additive-manufacturing-ME-413,"Boillat Eric, Brugger Jürgen, Moser Christophe",
ME-464,Introduction to nuclear engineering,2,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/introduction-to-nuclear-engineering-ME-464,Scolaro Alessandro,"This course is intended to understand the engineering design of nuclear power plants using the basic principles of reactor physics, fluid flow and heat transfer. This course includes the following: Reactor designs, Thermal analysis of nuclear fuel, Nuclear safety and Reactor dynamics"
ME-342,Introduction to turbomachinery,2,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/introduction-to-turbomachinery-ME-342,Yim Eunok,L'étudiant se familiarise avec les domaines de turbomachines thermiques et hydrauliques et les différents types de machines dans ce domaine. Il étudie les outils de base de conception et d'évaluation.
ME-516,Lifecycle performance of product systems,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/lifecycle-performance-of-product-systems-ME-516,Friot Damien Antoine,"Provide the conceptual, technical and methodological understanding for evaluating the environmental, and social performance of products and services over their life cycle."
ME-446,Liquid-gas interfacial heat and mass transfer,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/liquid-gas-interfacial-heat-and-mass-transfer-ME-446,Lu Zhengmao,"This course covers the fundamental and practical analysis of liquid-gas interfacial heat and mass transfer in various contexts including power generation, water purification, and cooling. Students will learn about the multiscale physics involved in evaporation, boiling, and condensation."
ME-410,Mechanical product design and development,5,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/mechanical-product-design-and-development-ME-410,Paik Jamie,"Study and explore design principles of the different mechatronic components and systems. We will cover in-depth especially on meso-scale actuators, sensors and body construction methods."
ME-332,Mechanical vibrations,4,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/mechanical-vibrations-ME-332,Villanueva Torrijo Luis Guillermo,"Dans ce cours on étudie la dynamique modale des structures mécaniques. Conceptes clés comme Mode Normale, Mass et Raideur effective, et Fréquences Propres sont appris pendant ce cours."
ME-411,Mechanics of slender structures,5,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/mechanics-of-slender-structures-ME-411,Nunes Pereira de Almeida Reis Pedro Miguel,Analysis of the mechanical response and deformation of slender structural elements.
ME-480,Mechanobiology: how mechanics regulate life,4,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/mechanobiology-how-mechanics-regulate-life-ME-480,"Persat Alexandre Louis André, Sakar Mahmut Selman","The objective of this course is to expose students to the fundamentals of mechanobiology. We will highlight the technologies that enable the study of living systems including mechanical manipulation and characterization, along with computational modeling frameworks."
ME-426,Micro/Nanomechanical devices,4,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/micro-nanomechanical-devices-ME-426,Villanueva Torrijo Luis Guillermo,"In this course we will see an overview of the exciting field of Micro and Nanomechanical systems. We will go over the dfferent scaling laws that dominate the critical parameters, how size affects material properties, how these devices are manufactured, designed and later used."
ME-436,Micro/Nano robotics,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/micro-nano-robotics-ME-436,Sakar Mahmut Selman,"The objective of this course is to expose students to the fundamentals of robotics at small scale. This includes a focus on physical laws that predominate at the nano and microscale, technologies for fabricating small devices, bioinspired design and control paradigms, and applications of the field."
ME-470,Modeling of soft and biological matters,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/modeling-of-soft-and-biological-matters-ME-470,Kim Sangwoo,This course aims to provide students with a comprehensive understanding of theoretical and computation modeling approaches applicable to soft and biological matter.
ME-454,Modelling and optimization of energy systems,4,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/modelling-and-optimization-of-energy-systems-ME-454,Maréchal François,"The goal of the lecture is to present and apply techniques for the modelling and the thermo-economic optimisation of industrial process and energy systems. The lecture covers the problem statement, the solving methods for the simulation and the single and multi-objective optimisation problems."
ME-425,Model predictive control,4,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/model-predictive-control-ME-425,Jones Colin Neil,"Provide an introduction to the theory and practice of Model Predictive Control (MPC). Main benefits of MPC: flexible specification of time-domain objectives, performance optimization of highly complex multivariable systems and ability to explicitly enforce constraints on system behavior."
ME-429,Multiagent decision-making and control,4,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/multiagent-decision-making-and-control-ME-429,Kamgarpour Maryam,
ME-422,Multivariable control,4,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/multivariable-control-ME-422,Ferrari Trecate Giancarlo,"This course covers methods for the analysis and control of systems with multiple inputs and outputs, which are ubiquitous in modern technology and industry. Special emphasis will be placed on discrete-time systems due to their relevance to digital and embedded control architectures."
ME-469,Nano-scale heat transfer,4,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/nano-scale-heat-transfer-ME-469,Tagliabue Giulia,In this course we study heat transfer (and energy conversion) from a microscopic perspective. First we focus on understanding why classical laws (i.e. Fourier Law) are what they are and what are their limits of validity. Next we discuss emerging opportunities in nanoengineering energy devices.
ME-427,Networked control systems,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/networked-control-systems-ME-427,Ferrari Trecate Giancarlo,"This course offers an introduction to control systems using communication networks for interfacing sensors, actuators, controllers, and processes. Challenges due to network non-idealities and opportunities offered by communication will be analyzed."
ME-523,Nonlinear Control Systems,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/nonlinear-control-systems-ME-523,Müllhaupt Philippe,"Les systèmes non linéaires sont analysés en vue d'établir des lois de commande. On présente la stabilité au sens de Lyapunov, ainsi que des méthodes de commande géométrique (linéarisation exacte). Divers exemples illustrent la théorie (exercices papier crayon et simulations à l'ordinateur)."
ME-474,Numerical flow simulation,5,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/numerical-flow-simulation-ME-474,Boujo Edouard,"This course provides practical experience in the numerical simulation of fluid flows. Numerical methods are presented in the framework of the finite volume method. A simple solver is developed with Matlab, and a commercial software is used for more complex problems."
ME-484,Numerical methods in biomechanics,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/numerical-methods-in-biomechanics-ME-484,Terrier Alexandre,"Students understand and apply numerical methods (FEM) to answer a research question in biomechanics. They know how to develop, verify and validate multi-physics and multi-scale numerical models. They can analyse and comment results in an oral presentation and a written report."
ME-320,Product development and engineering design,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/product-development-and-engineering-design-ME-320,Hughes Josephine Anna Eleanor,"The course introduces product development and the application of fundamental mechanics to develop engineering solutions. This focuses on the product development process including ideation, design selection, engineering analysis, prototyping and life cycle analysis."
ME-419,Production management,5,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/production-management-ME-419,Kaboli Amin,"Production management deals with producing goods sustainably at the right time, quantity, and quality with the minimum cost. This course equips students with practical skills and tools for effectively managing demand, supply, and implementing advanced analytics in manufacturing companies."
ME-460,Renewable energy (for ME),4,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/renewable-energy-for-me-ME-460,"Haussener Sophia, Van Herle Jan","The students assess and compare all renewable energy resources, their real potentials, limitations and best applications (energy services). Solar thermal, solar electric, wood, bioliquids, biogas, hydropower incl. tidal and wave power, wind, geothermal incl. heat pumps and buildings."
ME-468,Solar energy conversion,4,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/solar-energy-conversion-ME-468,,"The course will provide fundamentals and technological details of solar energy conversion devices and systems, including 1) solar fuels by photoelectrochemistry, photocatalysis, and solar thermochemistry, 2) solar electricity by PV and concentrated solar power, and 3) solar heat by solar collectors."
ME-331,Solid mechanics,4,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/solid-mechanics-ME-331,Kolinski John Martin,"Model the behavior of elastic, viscoelastic, and inelastic solids both in the infinitesimal and finite-deformation regimes."
ME-421,System identification,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/system-identification-ME-421,Karimi Alireza,Identification of discrete-time linear models using experimental data is studied. The correlation method and spectral analysis are used to identify nonparametric models and the subspace and prediction error methods to estimate the plant and noise model parameters. Hands-on labs are included.
ME-458,Thermal power plants,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/thermal-power-plants-ME-458,,
ME-351,Thermodynamics and energetics II,3,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/thermodynamics-and-energetics-ii-ME-351,Raju Natarajan Anirudh,"This course will discuss advanced topics in thermodynamics with a focus on studying gas phases, mixtures, phase transformations and combustion. The application of these principles to various practical systems such as batteries, fuel cells etc. will be discussed."
ME-467,Turbulence,5,https://edu.epfl.ch/studyplan/en/minor/mechanical-engineering-minor/coursebook/turbulence-ME-467,Schneider Tobias,"This course provides an introduction to the physical phenomenon of turbulence, its probabilistic description and modeling approaches including RANS and LES. Students are equipped with the basic knowledge to tackle complex flow problems in science and engineering practice."
ENV-409,Air pollution,5,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/air-pollution-ENV-409,"Reimann Bhend Stefan, Takahama Satoshi, Violaki Kalliopi",A survey course describing the origins of air pollution and climate change
AR-496,Behind/Beyond future cities,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/behind-beyond-future-cities-AR-496,"Coccolo Silvia, Mauree Dasaraden","We are living in an urban world and the design of sustainable cities is essential in order to decrease our energy footprint. This course provides the instruments to understand the complex urban metabolism, as well as the solutions for planning future smart and sustainable cities."
AR-497,Building design in the circular economy,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/building-design-in-the-circular-economy-AR-497,"Bastien Masse Maléna, Fivet Corentin Jean Dominique","The class introduces the concept of circular economy and its applications to building design, with a focus on design with reused components, design for disassembly, and life-cycle assessment. The class develops critical thinking skills over and above theoretical and technical inputs."
CH-421,Catalysis for energy storage,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/catalysis-for-energy-storage-CH-421,Hu Xile,"This course covers the fundamental and applied aspects of electrocatalysis related to renewable energy conversion and storage. The focus is on catalysis for hydrogen evolution, oxygen evolution, and CO2 reduction reactions. Both homogeneous and heterogeneous catalysts are discussed."
AR-458,City and mobility,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/city-and-mobility-AR-458,"Drevon Guillaume Simon Joseph, Gwiazdzinski Luc Marc, Ravalet Emmanuel Pierre Jean",Le cours ville et mobilité porte sur les savoirs de base sur la mobilité en partant des modes de vie pour informer l'architecture et l'ingénierie. Il explore en particulier comment ville et mobilité se coconstruisent.
CIVIL-534,Computational systems thinking for sustainable eng.,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/computational-systems-thinking-for-sustainable-eng-CIVIL-534,Sonta Andrew James,"This course integrates systems thinking and network analysis through theory and computing. The objective of this course is to develop expertise in computationally analyzing and modeling complex systems in civil and urban systems engineering, with a particular emphasis on advancing sustainability."
MGT-406,Design in innovation: creation for adoption,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/design-in-innovation-creation-for-adoption-MGT-406,"Henchoz Nicolas, Laperrouza Marc","Challenges in health, environment or media show how adoption is critical for innovation. The course delves into design methodologies to rethink innovation from a human point of view. Creativity, transdisciplinary approaches will allow to build solutions bringing benefits to citizens and the economy."
ENV-470,Development engineering,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/development-engineering-ENV-470,"Makohliso Solomzi, Schönenberger Klaus Benedikt","This course teaches the fundamentals of technologies for development (Development Engineering) to design, pilot, and deploy appropriate, affordable and robust technologies to address sustainable development challenges and especially those related to extreme poverty in Low-income settings."
ME-409,Energy conversion and renewable energy,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/energy-conversion-and-renewable-energy-ME-409,"Maréchal François, Nguyen Tuong-Van","This course presents an overview of (i) the current energy system and uses (ii) the main principles of conventional and renewable energy technologies and (iii) the most important parameters that define their efficiency, costs and environmental impacts."
ENG-410,"Energy supply, economics and transition",2,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/energy-supply-economics-and-transition-ENG-410,"Ballif Christophe, Binder Signer Claudia Rebeca, Thalmann Philippe","This course examines energy systems from various angles: available resources, how they can be combined or substituted, their private and social costs, whether they can meet the energy demand, and how the transition to a renewable energy system can be fostered."
ChE-304,Energy systems engineering,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/energy-systems-engineering-CHE-304,Luterbacher Jeremy,"This course will provide a toolkit to students to understand and analyze sustainable energy systems. In addition, the main sustainable energy technologies will be introduced and their governing principles explained."
ENV-471,Environmental economics,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/environmental-economics-ENV-471,Thalmann Philippe,"Introduction to economic analysis applied to environmental issues: all the necessary basic concepts, including cost-benefit analysis, for environmental policy making and its instruments (examples: climate, waste, mobility). Introduction to financial calculation applied to project evaluation."
ENV-444,Exploratory data analysis in environmental health,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/exploratory-data-analysis-in-environmental-health-ENV-444,"Joost Stéphane, Nehme Mayssam Assem","This course teaches how to apply exploratory spatial data analysis to health information. Teaching focuses on the role of GIS and spatial statistics in spatial epidemiology. It proposes a context to investigate the relationship between health, quality of life, and environmental characteristics."
ENG-474,Impact studies,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/impact-studies-ENG-474,"Chopard Michaël, Devanthéry Julien, Schmidt Félix","Présentation des bases des études d'impact, du contexte et des outils d'évaluation de chacun des sujets et des chapitres. Illustration par de nombreux cas réels, et par un travail de groupe. Discussion des limites des EIE et des nouveaux outils tels que les études environnementales stratégiques."
ENV-491,Interdisciplinary project in sustainability,10,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/interdisciplinary-project-in-sustainability-ENV-491,Profs divers *,"The student, or a group of students, realize a project putting into practice the skills and knowledge acquired in the minor Engineering for Sustainability."
MGT-495,Introduction to ethics & critical thinking,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/introduction-to-ethics-critical-thinking-MGT-495,Palazzo Guido,"In a society that is changing at high speed, the solutions that we have learned and the challenges we face, do no longer fit together. The accelerating ecological crisis and digitalization are profoundly transforming our way of life. In times of great change and disorientation, ethics moves center s"
ENV-510,Life cycle assessment in energy systems,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/life-cycle-assessment-in-energy-systems-ENV-510,Margni Manuele Domenico,"This course will introduce students to the Life Cycle Assessment (LCA) as a holistic approach to evaluate, among others, energy conversion technologies throughout their entire value chain, and across multiple environmental problems beyond climate change."
ME-516,Lifecycle performance of product systems,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/lifecycle-performance-of-product-systems-ME-516,Friot Damien Antoine,"Provide the conceptual, technical and methodological understanding for evaluating the environmental, and social performance of products and services over their life cycle."
ENV-501,Material flow analysis and resource management,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/material-flow-analysis-and-resource-management-ENV-501,"Binder Signer Claudia Rebeca, Felix Martin Del Campo Francisco Xavier","This course provides the basis to understand material and energy production and consumption processes. Students learn how to develop a material flow analysis and apply it to resource management cases. They analyze the implications of their models on resource use, economic activities and policy."
BIO-413,Planetary health,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/planetary-health-BIO-413,"Banwell Nicola Mary, Blokesch Melanie, D'Angelo Giovanni, McKinney John",This course provides an overview of global environmental change through the perspective of the planetary boundaries and examines how human health is interlinked with social and ecological contexts.
ChE-408,Process intensification and green chemistry,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/process-intensification-and-green-chemistry-CHE-408,Randall Harvey,"The first part of the course (~20%) is devoted to green chemistry and life cycle assessment. The remainder focuses on process intensification (fundamentals, detailed description of a few selected technologies, with a special focus on microreactors). Examples and exercises are included."
ENV-402,Sanitary engineering for development,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/sanitary-engineering-for-development-ENV-402,Lüthi Christoph,"This MSc course deals with the water, sanitation and solid waste challenges in developing countries. You will learn about the current dialogue in these topics, identify key players, know existing options of water & sanitation technologies, and be able to design and evaluate a technical project."
ENV-410,Science of climate change,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/science-of-climate-change-ENV-410,Schmale Julia,"The course equips students with a comprehensive scientific understanding of climate change covering a wide range of topics from physical principles, historical climate change, greenhouse gas emissions, the IPCC assessment to future scenarios and climate action."
ENV-500,Solid waste engineering,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/solid-waste-engineering-ENV-500,Ludwig Christian,"The book ""Solid Waste Engineering - A Global Perspective"" is the basis for this course. This textbook is an excellent introduction to the field of Solid Waste Engineering and gives insight into relevant solid waste treatment technologies and practices. Transversal skills will be fostered as well."
ENV-461,Sustainability assessment of urban systems,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/sustainability-assessment-of-urban-systems-ENV-461,"Binder Signer Claudia Rebeca, Heinrich Matthias","This course enables students to think critically about sustainability and to carry out a sustainability assessment based on problems of urban areas. At the end of the course, students are able to develop their own sustainability assessment using the Sustainability Solution Space methodology."
MGT-450,"Technology, sustainability and public policy",4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/technology-sustainability-and-public-policy-MGT-450,Aklin Michaël,"Technology is a driver of long-term growth but it can also undermine sustainable development. This course introduces microeconomic models of market and collective action failures, models of complex systems, as well as policy portfolios to address these issues."
MSE-433,Towards sustainable materials,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-engineering-for-sustainability/coursebook/towards-sustainable-materials-MSE-433,"Leterrier Yves, Wakeman Martyn Douglas","This course will address and model key sustainability issues through an engineering lens. It will examine emerging materials, hard to abate, and critical materials used to manufacture items in our economy during the transition to NetZero targets and their environmental, societal, and human impacts."
BIO-410,Bioimage informatics,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/bioimage-informatics-BIO-410,"Sage Daniel, Seitz Arne","The course provides a comprehensive overview of methods, algorithms, and computer tools used in bioimage analysis. It exposes fundamental concepts and practical computer solutions to extract quantitative information from multidimensional images, both using engineering methods and deep learning."
MICRO-561,Biomicroscopy I,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/biomicroscopy-i-MICRO-561,Altug Hatice,"Introduction to geometrical and wave optics for understanding the principles of optical microscopes, their advantages and limitations. Describing the basic microscopy components and the commonly used biomicrocopy methods such as widefield and fluorescence."
MICRO-562,Biomicroscopy II,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/biomicroscopy-ii-MICRO-562,"Altug Hatice, Seitz Arne",Introduction to the different contrast enhancing methods in optical microscopy. Basic hands-on experience with optical microscopes at EPFL's BioImaging and Optics Facility. How to investigate biological samples? How to obtain high quality images?
MICRO-421,Computational optical imaging,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/computational-optical-imaging-MICRO-421,Psaltis Demetri,"Modern imaging systems combine traditional optical devices (lenses, endoscopes, cameras, laser scanners, etc) with digital computers. In this course we learn how to use computational tools to simulate the optical system and combine them with neural networks that process the optical images"
CS-413,Computational photography,6,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/computational-photography-CS-413,Süsstrunk Sabine,"The students will gain the theoretical knowledge in computational photography, which allows recording and processing a richer visual experience than traditional digital imaging. They will also execute practical group projects to develop their own computational photography application."
CS-442,Computer vision,6,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/computer-vision-CS-442,Fua Pascal,"Computer Vision aims at modeling the world from digital images acquired using video or infrared cameras, and other imaging sensors. We will focus on images acquired using digital cameras. We will introduce basic processing techniques and discuss their field of applicability."
MICRO-573,Deep learning for optical imaging,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/deep-learning-for-optical-imaging-MICRO-573,,This course will focus on the practical implementation of artificial neural networks (ANN) using the open-source TensorFlow machine learning library developed by Google for Python.
MSE-450,Electron microscopy: advanced methods,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/electron-microscopy-advanced-methods-MSE-450,Alexander Duncan Thomas Lindsay,"With this course, the student will learn advanced methods in transmission electron microscopy, especially what is the electron optical setup involved in the acquisition, and how to interpret the data. After the course, students will be able to understand and assess TEM encountered in papers."
PHYS-438,Fundamentals of biomedical imaging,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/fundamentals-of-biomedical-imaging-PHYS-438,Gruetter Rolf,"The goal of this course is to illustrate how modern principles of basic science approaches are integrated into the major biomedical imaging modalities of importance to biology and medicine, with an emphasis on those of interest to in vivo."
BIO-443,Fundamentals of biophotonics,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/fundamentals-of-biophotonics-BIO-443,Radenovic Aleksandra,This module serves as an introduction to the area of biophotonics. The approach is multidisciplinary .The course is mainly knowledge-based but students will benefit from the skills learned by carrying out problem solving and by completing the assignment.
EE-451,Image analysis and pattern recognition,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/image-analysis-and-pattern-recognition-EE-451,"Bozorgtabar Seyedbehzad, Thiran Jean-Philippe",This course gives an introduction to the main methods of image analysis and pattern recognition.
ENV-540,Image processing for Earth observation,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/image-processing-for-earth-observation-ENV-540,Tuia Devis,This course covers optical remote sensing from satellites and airborne platforms. The different systems are presented. The students will acquire skills in image processing and machine/deep learning to extract end-products from the images such as land cover or risk maps.
MICRO-511,Image processing I,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/image-processing-i-MICRO-511,"Unser Michaël, Van De Ville Dimitri Nestor Alice",Introduction to the basic techniques of image processing. Introduction to the development of image-processing software and to prototyping using Jupyter notebooks. Application to real-world examples in industrial vision and biomedical imaging.
MICRO-512,Image processing II,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/image-processing-ii-MICRO-512,"Liebling Michael Stefan Daniel, Sage Daniel, Unser Michaël, Van De Ville Dimitri Nestor Alice",Study of advanced image processing; mathematical imaging. Development of image-processing software and prototyping in Jupyter Notebooks; application to real-world examples in industrial vision and biomedical imaging.
EE-490(f),Lab in signal and image processing,4,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/lab-in-signal-and-image-processing-EE-490-F,Thiran Jean-Philippe,
MICRO-428,Metrology,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/metrology-MICRO-428,"Bruschini Claudio, Charbon Edoardo, Fantner Georg","The course deals with the concept of measuring in different domains, particularly in the electrical, optical, and microscale domains. The course will end with a perspective on quantum measurements, which could trigger the ultimate revolution in metrology."
MICRO-429,Metrology practicals,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/metrology-practicals-MICRO-429,"Bruschini Claudio, Charbon Edoardo, Fantner Georg",The student will get familiar with the techniques learnt in class (MICRO-428) and will put them to practice with experiments in the laboratory. There will be a practical training for each theme covered in class; the students will also learn good practices during measurements (lab notebook included).
PHYS-473,MRI Practicals on CIBM preclinical imaging systems,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/mri-practicals-on-cibm-preclinical-imaging-systems-PHYS-473,"Cudalbu Cristina Ramona, Lanz Bernard",The goal of this course is to teach students how to perform basic MRI and MRS experiments in-vivo and ex-vivo directly on preclinical horizontal ultra-high field MRI systems.
NX-421,Neural signals and signal processing,6,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/neural-signals-and-signal-processing-NX-421,"Micera Silvestro, Van De Ville Dimitri Nestor Alice","Understanding, processing, and analysis of signals and images obtained from the central and peripheral nervous system"
MICRO-523,Optical detectors,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/optical-detectors-MICRO-523,Bruschini Claudio,"Students analyse the fundamental characteristics of optical detectors, their architectures, selected applications and case studies. Photoemissive devices, photodiodes, infrared sensors and single-photon detectors are studied. CCD, CMOS and SPAD cameras are analysed in detail."
MICRO-489,Project in Imaging,8,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/project-in-imaging-MICRO-489,Profs divers *,The student applies the acquired skills in an engineering or a research project.
MICRO-518,Quantitative imaging for engineers,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/quantitative-imaging-for-engineers-MICRO-518,Andò Edward Carlo Giorgio,This course will arm students with knowledge of different imaging techniques for practical measurements in many different fields of engineering. Modalities will range from drone imaging all the way down to x-ray microscopy with practical sessions
ENV-408,Sensing and spatial modeling for earth observation,5,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/sensing-and-spatial-modeling-for-earth-observation-ENV-408,"Berne Alexis, Skaloud Jan, Tuia Devis","Students get acquainted with the process of mapping from images (orthophoto and DEM), as well as with methods for monitoring the Earth surface using remotely sensed data. Methods will span from machine learning to geostatistics and model the spatiotemporal variability of processes."
CS-503,Visual intelligence : machines and minds,6,https://edu.epfl.ch/studyplan/en/minor/minor-in-imaging/coursebook/visual-intelligence-machines-and-minds-CS-503,Roshan Zamir Amir,The course will discuss classic material as well as recent advances in computer vision and machine learning relevant to processing visual data -- with a primary focus on embodied intelligence and vision for active agents.
ENV-409,Air pollution,5,https://edu.epfl.ch/studyplan/en/minor/minor-in-integrated-design-architecture-and-sustainability/coursebook/air-pollution-ENV-409,"Reimann Bhend Stefan, Takahama Satoshi, Violaki Kalliopi",A survey course describing the origins of air pollution and climate change
AR-496,Behind/Beyond future cities,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-integrated-design-architecture-and-sustainability/coursebook/behind-beyond-future-cities-AR-496,"Coccolo Silvia, Mauree Dasaraden","We are living in an urban world and the design of sustainable cities is essential in order to decrease our energy footprint. This course provides the instruments to understand the complex urban metabolism, as well as the solutions for planning future smart and sustainable cities."
AR-497,Building design in the circular economy,3,https://edu.epfl.ch/studyplan/en/minor/minor-in-integrated-design-architecture-and-sustainability/coursebook/building-design-in-the-circular-economy-AR-497,"Bastien Masse Maléna, Fivet Corentin Jean Dominique","The class introduces the concept of circular economy and its applications to building design, with a focus on design with reused components, design for disassembly, and life-cycle assessment. The class develops critical thinking skills over and above theoretical and technical inputs."
